case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
longtransfer-pickup-4096-start-direct,long_transfer,1838,answer,walk,walk,True,0.92,0.96,0.96,0.003200000000000003
factor-inline-direct-1-1,factorial,1839,answer,drive,walk,False,0.85,0.02,0.9,1.7768
factor-state-goal-0-1,factorial,1840,answer,drive,walk,False,0.34,0.33,0.67,0.8977999999999999
factor-inline-goal-1-1,factorial,1841,answer,drive,drive,True,0.23,0.48,0.48,0.43940000000000007
longtransfer-pickup-4096-end-checks,long_transfer,1842,bring,no,no,True,0.98,0.99,0.99,0.0002000000000000002
longtransfer-pickup-4096-end-checks,long_transfer,1842,walk,yes,yes,True,0.94,0.97,0.97,0.0018000000000000017
length-256-neutral-end-checks,length,1843,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-256-neutral-end-checks,length,1843,walk,no,no,True,0.51,0.67,0.67,0.18979999999999997
count-rrrrrr-plain,counting,1844,answer,6,6,True,0.81,0.83,0.83,0.042400000000000014
factor-inline-direct-0-0,factorial,1845,answer,drive,walk,False,0.67,0.16,0.84,1.4111999999999998
longtransfer-supplies-512-end-direct,long_transfer,1846,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-0-neutral-start-direct,length,1847,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
longtransfer-inspection-4096-end-checks,long_transfer,1848,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-inspection-4096-end-checks,long_transfer,1848,walk,no,no,True,0.4,0.6,0.6,0.2978
key-transport,question_key,1849,transport,drive,walk,False,0.9,0.05,0.95,1.805
transfer-pickup-direct,transfer,1850,answer,walk,walk,True,0.98,0.99,0.99,0.0002000000000000002
factor-inline-goal-1-0,factorial,1851,answer,drive,drive,True,0.35,0.5599999999999999,0.5599999999999999,0.34160000000000007
transfer-mobile-direct,transfer,1852,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-256-walking-start-checks,length,1853,bring,yes,yes,True,0.92,0.95,0.95,0.0050000000000000044
length-256-walking-start-checks,length,1853,walk,no,no,True,0.67,0.78,0.78,0.08239999999999999
count-blueberry-spaced,counting,1854,answer,2,1,False,0.78,0.19,0.81,1.3122000000000003
length-0-neutral-start-direct,length,1855,answer,drive,walk,False,0.91,0.04,0.96,1.8432
transfer-pickup-direct,transfer,1856,answer,walk,walk,True,0.97,0.99,0.99,0.0002000000000000002
length-8192-walking-end-direct,length,1857,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
count-banana-spaced,counting,1858,answer,0,0,True,0.96,0.96,0.96,0.003200000000000003
length-8192-walking-start-direct,length,1859,answer,drive,walk,False,0.63,0.18,0.82,1.3448
transfer-wash-direct,transfer,1860,answer,drive,walk,False,0.6,0.2,0.8,1.2800000000000002
longtransfer-supplies-512-end-checks,long_transfer,1861,bring,no,no,True,0.84,0.89,0.89,0.0222
longtransfer-supplies-512-end-checks,long_transfer,1861,walk,yes,yes,True,0.87,0.91,0.91,0.013399999999999995
length-256-walking-start-direct,length,1862,answer,drive,walk,False,0.9,0.05,0.95,1.805
factor-inline-goal-0-0,factorial,1863,answer,drive,drive,True,0.18,0.59,0.59,0.3362
transfer-refund-direct,transfer,1864,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-qrzrpr-plain,counting,1865,answer,3,3,True,0.38,0.44,0.44,0.4954
factor-state-direct-1-1,factorial,1866,answer,drive,walk,False,0.91,0.04,0.94,1.8055999999999999
length-1024-walking-end-direct,length,1867,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
transfer-pickup-direct,transfer,1868,answer,walk,walk,True,0.98,0.99,0.99,0.0002000000000000002
count-error-spaced,counting,1869,answer,3,2,False,0.66,0.17,0.7,1.1933999999999998
count-qrzrpr-plain,counting,1870,answer,3,4,False,0.43,0.37,0.49,0.6476000000000001
factor-state-direct-0-0,factorial,1871,answer,drive,walk,False,0.84,0.08,0.92,1.6928
factor-state-goal-1-0,factorial,1872,answer,drive,walk,False,0.74,0.15,0.83,1.4118
longtransfer-supplies-512-start-checks,long_transfer,1873,bring,no,no,True,0.91,0.94,0.94,0.007200000000000007
longtransfer-supplies-512-start-checks,long_transfer,1873,walk,yes,yes,True,0.92,0.95,0.95,0.0038000000000000043
longtransfer-pickup-512-end-direct,long_transfer,1874,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
count-blueberry-spaced,counting,1875,answer,2,1,False,0.77,0.2,0.8,1.2800000000000002
count-RrR-algorithm,counting,1876,answer,3,3,True,0.99,0.99,0.99,0.0002000000000000002
count-qrzrpr-algorithm,counting,1877,answer,3,4,False,0.44,0.37,0.5,0.6558
transfer-tires-goal,transfer,1878,answer,drive,walk,False,0.66,0.17,0.83,1.3778
count-abracadabra-spaced,counting,1879,answer,2,3,False,0.44,0.29,0.5,0.7807999999999999
count-river-plain,counting,1880,answer,2,2,True,0.68,0.71,0.71,0.16260000000000002
longtransfer-supplies-512-end-checks,long_transfer,1881,bring,no,no,True,0.92,0.95,0.95,0.0050000000000000044
longtransfer-supplies-512-end-checks,long_transfer,1881,walk,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
key-answer,question_key,1882,answer,drive,walk,False,0.91,0.05,0.95,1.805
count-error-plain,counting,1883,answer,3,1,False,0.56,0.02,0.61,1.4622
batch-A,batching,1884,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
length-0-neutral-start-checks,length,1885,bring,yes,yes,True,0.95,0.96,0.96,0.002600000000000003
length-0-neutral-start-checks,length,1885,walk,no,no,True,0.73,0.82,0.82,0.04940000000000002
length-1024-neutral-middle-direct,length,1886,answer,drive,walk,False,0.99,0.01,0.99,1.9602
factor-state-direct-0-1,factorial,1887,answer,drive,walk,False,0.91,0.04,0.96,1.8432
factor-inline-direct-1-0,factorial,1888,answer,drive,walk,False,0.81,0.06,0.87,1.6454
length-4096-walking-end-direct,length,1889,answer,drive,walk,False,0.95,0.03,0.97,1.8818
count-rrrrrr-spaced,counting,1890,answer,6,6,True,0.96,0.97,0.97,0.0014000000000000017
longtransfer-inspection-512-end-checks,long_transfer,1891,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-inspection-512-end-checks,long_transfer,1891,walk,no,no,True,0.69,0.79,0.79,0.08059999999999999
factor-inline-goal-1-1,factorial,1892,answer,drive,drive,True,0.47,0.64,0.64,0.2072
key-transport,question_key,1893,transport,drive,walk,False,0.84,0.08,0.92,1.6928
factor-state-goal-1-0,factorial,1894,answer,drive,walk,False,0.67,0.19,0.78,1.2654
transfer-job-goal,transfer,1895,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-mobile-goal,transfer,1896,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-refund-goal,transfer,1897,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-8192-neutral-start-direct,length,1898,answer,drive,walk,False,0.97,0.02,0.98,1.9207999999999998
longtransfer-pickup-4096-end-direct,long_transfer,1899,answer,walk,walk,True,0.96,0.98,0.98,0.0008000000000000008
length-8192-walking-start-direct,length,1900,answer,drive,walk,False,0.92,0.04,0.96,1.8432
factor-state-goal-0-0,factorial,1901,answer,drive,walk,False,0.57,0.21,0.79,1.2482000000000002
transfer-trade-goal,transfer,1902,answer,drive,walk,False,0.98,0.01,0.99,1.9602
transfer-supplies-direct,transfer,1903,answer,walk,walk,True,1.0,1.0,1.0,0.0
batch-A,batching,1904,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
transfer-supplies-direct,transfer,1905,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-supplies-checks,transfer,1906,bring,no,no,True,0.99,1.0,1.0,0.0
transfer-supplies-checks,transfer,1906,walk,yes,yes,True,1.0,1.0,1.0,0.0
longtransfer-supplies-4096-start-checks,long_transfer,1907,bring,no,no,True,0.9,0.93,0.93,0.009799999999999993
longtransfer-supplies-4096-start-checks,long_transfer,1907,walk,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
longtransfer-supplies-512-start-direct,long_transfer,1908,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-1024-neutral-middle-direct,length,1909,answer,drive,walk,False,0.98,0.01,0.99,1.9602
count-RrR-algorithm,counting,1910,answer,3,3,True,0.99,1.0,1.0,0.0
transfer-trade-goal,transfer,1911,answer,drive,walk,False,0.95,0.03,0.97,1.8818
transfer-weigh-checks,transfer,1912,bring,yes,yes,True,0.94,0.96,0.96,0.003200000000000003
transfer-weigh-checks,transfer,1912,walk,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-oil-direct,transfer,1913,answer,drive,drive,True,0.0,0.5,0.5,0.5
factor-inline-goal-0-0,factorial,1914,answer,drive,drive,True,0.33,0.66,0.66,0.23120000000000002
factor-inline-direct-0-0,factorial,1915,answer,drive,walk,False,0.76,0.12,0.88,1.5488
count-error-algorithm,counting,1916,answer,3,2,False,0.42,0.03,0.49,1.402
count-banana-plain,counting,1917,answer,0,1,False,0.51,0.43,0.56,0.6386000000000002
count-rrabr-algorithm,counting,1918,answer,3,3,True,0.62,0.66,0.66,0.1914
count-banana-spaced,counting,1919,answer,0,0,True,0.96,0.96,0.96,0.003200000000000003
factor-state-goal-0-1,factorial,1920,answer,drive,walk,False,0.33,0.34,0.66,0.8712
length-8192-walking-middle-checks,length,1921,bring,yes,yes,True,0.83,0.89,0.89,0.0222
length-8192-walking-middle-checks,length,1921,walk,no,no,True,0.82,0.88,0.88,0.024800000000000003
transfer-mobile-checks,transfer,1922,bring,no,no,True,0.98,0.99,0.99,0.0002000000000000002
transfer-mobile-checks,transfer,1922,walk,yes,yes,True,0.92,0.95,0.95,0.0050000000000000044
factor-state-goal-0-1,factorial,1923,answer,drive,walk,False,0.16,0.42,0.58,0.6728000000000001
length-8192-walking-middle-direct,length,1924,answer,drive,walk,False,0.95,0.03,0.97,1.8818
factor-state-direct-0-1,factorial,1925,answer,drive,walk,False,0.91,0.04,0.96,1.8432
length-8192-walking-end-direct,length,1926,answer,drive,walk,False,0.95,0.02,0.98,1.9207999999999998
batch-A-B,batching,1927,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B,batching,1927,B,no,no,True,1.0,1.0,1.0,0.0
count-straberry-algorithm,counting,1928,answer,3,3,True,0.4,0.46,0.46,0.46420000000000006
transfer-inspection-goal,transfer,1929,answer,drive,walk,False,0.82,0.09,0.91,1.6562000000000001
count-qrzrpr-algorithm,counting,1930,answer,3,4,False,0.49,0.34,0.53,0.7238999999999999
factor-inline-goal-1-1,factorial,1931,answer,drive,drive,True,0.35,0.57,0.57,0.29940000000000005
length-1024-neutral-end-checks,length,1932,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-1024-neutral-end-checks,length,1932,walk,no,no,True,0.64,0.76,0.76,0.09920000000000001
factor-inline-direct-0-1,factorial,1933,answer,drive,walk,False,0.8,0.1,0.9,1.62
factor-state-direct-1-0,factorial,1934,answer,drive,walk,False,0.86,0.05,0.91,1.7322
count-rrabr-plain,counting,1935,answer,3,3,True,0.61,0.65,0.65,0.2038
length-256-neutral-start-checks,length,1936,bring,yes,yes,True,0.94,0.96,0.96,0.002400000000000003
length-256-neutral-start-checks,length,1936,walk,no,no,True,0.58,0.71,0.71,0.14420000000000002
length-1024-walking-end-checks,length,1937,bring,yes,yes,True,0.91,0.94,0.94,0.006200000000000007
length-1024-walking-end-checks,length,1937,walk,no,no,True,0.67,0.78,0.78,0.08539999999999999
key-transport,question_key,1938,transport,drive,walk,False,0.78,0.11,0.89,1.5842
batch-B,batching,1939,B,no,no,True,1.0,1.0,1.0,0.0
length-4096-walking-end-direct,length,1940,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
length-1024-walking-end-direct,length,1941,answer,drive,walk,False,0.91,0.05,0.95,1.805
longtransfer-supplies-4096-end-direct,long_transfer,1942,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-inline-goal-0-0,factorial,1943,answer,drive,drive,True,0.1,0.55,0.55,0.40499999999999997
factor-state-direct-0-1,factorial,1944,answer,drive,walk,False,0.9,0.05,0.95,1.805
length-4096-walking-start-checks,length,1945,bring,yes,yes,True,0.88,0.92,0.92,0.012799999999999994
length-4096-walking-start-checks,length,1945,walk,no,no,True,0.51,0.67,0.67,0.18979999999999997
factor-state-direct-1-0,factorial,1946,answer,drive,walk,False,0.76,0.1,0.84,1.5191999999999999
longtransfer-inspection-512-end-direct,long_transfer,1947,answer,drive,walk,False,1.0,0.0,1.0,2.0
rule-feasibility,options,1948,answer,drive,walk,False,0.97,0.01,0.99,1.9602
length-4096-neutral-start-checks,length,1949,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-4096-neutral-start-checks,length,1949,walk,no,no,True,0.64,0.75,0.75,0.10500000000000001
length-256-walking-end-checks,length,1950,bring,yes,yes,True,0.91,0.94,0.94,0.006200000000000007
length-256-walking-end-checks,length,1950,walk,no,no,True,0.64,0.76,0.76,0.1026
transfer-supplies-checks,transfer,1951,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-supplies-checks,transfer,1951,walk,yes,yes,True,1.0,1.0,1.0,0.0
factor-inline-goal-0-0,factorial,1952,answer,drive,drive,True,0.11,0.56,0.56,0.3872
length-4096-walking-start-direct,length,1953,answer,drive,walk,False,0.97,0.02,0.98,1.9207999999999998
count-r-plain,counting,1954,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
transfer-pickup-checks,transfer,1955,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-pickup-checks,transfer,1955,walk,yes,yes,True,0.85,0.9,0.9,0.016799999999999995
key-answer,question_key,1956,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
transfer-mobile-checks,transfer,1957,bring,no,no,True,0.98,0.99,0.99,0.0002000000000000002
transfer-mobile-checks,transfer,1957,walk,yes,yes,True,0.91,0.95,0.95,0.0050000000000000044
count-qrzrpr-plain,counting,1958,answer,3,3,True,0.39,0.46,0.46,0.4446
transfer-tires-direct,transfer,1959,answer,drive,walk,False,0.24,0.38,0.62,0.7688
count-banana-spaced,counting,1960,answer,0,0,True,0.97,0.98,0.98,0.0008000000000000008
factor-inline-direct-1-0,factorial,1961,answer,drive,walk,False,0.75,0.08,0.83,1.5434
transfer-weigh-direct,transfer,1962,answer,drive,walk,False,0.42,0.29,0.71,1.0082
factor-inline-direct-1-1,factorial,1963,answer,drive,walk,False,0.9,0.02,0.93,1.8269
count-rrabr-spaced,counting,1964,answer,3,4,False,0.62,0.13,0.66,1.2288000000000001
factor-inline-goal-1-0,factorial,1965,answer,drive,walk,False,0.23,0.47,0.49,0.5226000000000001
count-river-plain,counting,1966,answer,2,2,True,0.71,0.74,0.74,0.1302
factor-inline-direct-1-0,factorial,1967,answer,drive,walk,False,0.77,0.09,0.84,1.5386
factor-state-goal-1-1,factorial,1968,answer,drive,walk,False,0.46,0.3,0.64,0.9032
transfer-mobile-checks,transfer,1969,bring,no,no,True,0.99,1.0,1.0,0.0
transfer-mobile-checks,transfer,1969,walk,yes,yes,True,0.92,0.95,0.95,0.0050000000000000044
longtransfer-inspection-4096-end-checks,long_transfer,1970,bring,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
longtransfer-inspection-4096-end-checks,long_transfer,1970,walk,no,no,True,0.5,0.67,0.67,0.20539999999999997
count-rrr-algorithm,counting,1971,answer,3,3,True,1.0,1.0,1.0,0.0
length-256-walking-end-direct,length,1972,answer,drive,walk,False,0.79,0.1,0.9,1.62
longtransfer-wash-512-start-checks,long_transfer,1973,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-wash-512-start-checks,long_transfer,1973,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
rule-feasibility,options,1974,answer,drive,walk,False,0.98,0.01,0.99,1.9602
length-4096-neutral-middle-checks,length,1975,bring,yes,yes,True,0.96,0.97,0.97,0.0014000000000000017
length-4096-neutral-middle-checks,length,1975,walk,no,no,True,0.31,0.54,0.54,0.38959999999999995
count-qrzrpr-plain,counting,1976,answer,3,4,False,0.38,0.4,0.45,0.575
transfer-mobile-checks,transfer,1977,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-mobile-checks,transfer,1977,walk,yes,yes,True,0.9,0.93,0.93,0.008599999999999993
count-blueberry-algorithm,counting,1978,answer,2,1,False,0.81,0.05,0.83,1.6058
factor-state-goal-1-0,factorial,1979,answer,drive,walk,False,0.61,0.23,0.74,1.1414
count-strawberries-spaced,counting,1980,answer,3,4,False,0.28,0.17,0.35,0.8707999999999999
count-raspberry-spaced,counting,1981,answer,3,3,True,0.48,0.54,0.54,0.29779999999999995
factor-inline-direct-1-1,factorial,1982,answer,drive,walk,False,0.91,0.02,0.9299999999999999,1.8277999999999999
length-0-neutral-start-direct,length,1983,answer,drive,walk,False,0.91,0.04,0.96,1.8432
longtransfer-supplies-4096-start-checks,long_transfer,1984,bring,no,no,True,0.95,0.97,0.97,0.0018000000000000017
longtransfer-supplies-4096-start-checks,long_transfer,1984,walk,yes,yes,True,0.97,0.99,0.99,0.0002000000000000002
factor-state-direct-1-0,factorial,1985,answer,drive,walk,False,0.77,0.11,0.84,1.5002
count-rrrrrr-plain,counting,1986,answer,6,6,True,0.59,0.64,0.64,0.221
transfer-pickup-checks,transfer,1987,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-pickup-checks,transfer,1987,walk,yes,yes,True,0.86,0.9,0.9,0.015799999999999995
count-blueberry-plain,counting,1988,answer,2,1,False,0.87,0.03,0.89,1.7394
length-256-walking-end-direct,length,1989,answer,drive,walk,False,0.75,0.12,0.88,1.5488
transfer-job-goal,transfer,1990,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-8192-neutral-start-checks,length,1991,bring,yes,yes,True,0.96,0.98,0.98,0.0006000000000000007
length-8192-neutral-start-checks,length,1991,walk,no,no,True,0.71,0.81,0.81,0.060199999999999976
transfer-job-direct,transfer,1992,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-strawberries-algorithm,counting,1993,answer,3,2,False,0.43,0.32,0.49,0.7195999999999999
transfer-refund-direct,transfer,1994,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-8192-neutral-middle-direct,length,1995,answer,drive,walk,False,0.97,0.02,0.98,1.9207999999999998
length-1024-neutral-start-checks,length,1996,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-1024-neutral-start-checks,length,1996,walk,no,no,True,0.71,0.81,0.81,0.056599999999999984
key-transport,question_key,1997,transport,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
transfer-receipt-checks,transfer,1998,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-receipt-checks,transfer,1998,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
factor-state-goal-1-0,factorial,1999,answer,drive,walk,False,0.69,0.18,0.79,1.2974
batch-A-B-transport,batching,2000,A,yes,yes,True,0.98,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,2000,B,no,no,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,2000,transport,drive,walk,False,0.81,0.09,0.91,1.6562000000000001
batch-transport,batching,2001,transport,drive,walk,False,0.83,0.08,0.92,1.6928
length-256-walking-end-checks,length,2002,bring,yes,yes,True,0.93,0.95,0.95,0.004200000000000004
length-256-walking-end-checks,length,2002,walk,no,no,True,0.59,0.73,0.73,0.1274
length-4096-walking-start-checks,length,2003,bring,yes,yes,True,0.85,0.91,0.91,0.016199999999999992
length-4096-walking-start-checks,length,2003,walk,no,no,True,0.71,0.8,0.8,0.06979999999999999
length-1024-walking-start-direct,length,2004,answer,drive,walk,False,0.89,0.05,0.95,1.805
longtransfer-supplies-512-start-direct,long_transfer,2005,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-256-neutral-middle-checks,length,2006,bring,yes,yes,True,0.93,0.96,0.96,0.002600000000000003
length-256-neutral-middle-checks,length,2006,walk,no,no,True,0.64,0.76,0.76,0.1026
length-4096-neutral-end-checks,length,2007,bring,yes,yes,True,0.92,0.95,0.95,0.0038000000000000043
length-4096-neutral-end-checks,length,2007,walk,no,no,True,0.5,0.67,0.67,0.18979999999999997
length-1024-walking-middle-checks,length,2008,bring,yes,yes,True,0.83,0.88,0.88,0.0266
length-1024-walking-middle-checks,length,2008,walk,no,no,True,0.63,0.76,0.76,0.1026
length-8192-walking-middle-direct,length,2009,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
transfer-supplies-direct,transfer,2010,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-4096-neutral-start-checks,length,2011,bring,yes,yes,True,0.96,0.98,0.98,0.0006000000000000007
length-4096-neutral-start-checks,length,2011,walk,no,no,True,0.72,0.8200000000000001,0.8200000000000001,0.055799999999999975
count-straberry-spaced,counting,2012,answer,3,3,True,0.4,0.46,0.46,0.4178
