episode,profile,move,input_tokens,output_tokens,latency_ms,planner_ms,proposal,action,overridden,shortest
assisted-1006,assisted,67,605,38,386.62,0.88,straight,straight,False,True
assisted-1006,assisted,68,604,38,428.26,1.28,right,right,False,True
assisted-1006,assisted,69,604,38,321.42,0.54,left,left,False,True
assisted-1006,assisted,70,604,38,323.66,0.21,straight,straight,False,True
assisted-1006,assisted,71,607,38,273.23,3.43,right,right,False,True
assisted-1006,assisted,72,606,38,323.22,0.11,straight,straight,False,True
assisted-1006,assisted,73,606,38,445.08,0.08,straight,straight,False,True
assisted-1006,assisted,74,606,38,307.52,0.07,straight,straight,False,True
unassisted-1012,unassisted,1,587,38,326.88,0.2,straight,straight,False,False
unassisted-1012,unassisted,2,587,38,317.61,0.45,straight,straight,False,False
unassisted-1012,unassisted,3,587,38,379.54,0.74,straight,straight,False,False
unassisted-1012,unassisted,4,587,38,295.75,0.39,straight,straight,False,False
unassisted-1012,unassisted,5,587,38,282.69,1.14,straight,straight,False,False
unassisted-1012,unassisted,6,587,38,318.88,1.09,straight,straight,False,False
unassisted-1012,unassisted,7,587,38,300.68,0.74,right,right,False,False
unassisted-1012,unassisted,8,587,38,360.72,1.61,straight,straight,False,False
unassisted-1012,unassisted,9,587,38,301.8,1.49,straight,straight,False,False
unassisted-1012,unassisted,10,588,38,416.81,2.8,right,right,False,True
unassisted-1012,unassisted,11,590,38,342.54,2.66,straight,straight,False,True
unassisted-1012,unassisted,12,590,38,329.87,1.93,straight,straight,False,True
unassisted-1012,unassisted,13,590,38,327.0,0.82,right,right,False,True
unassisted-1012,unassisted,14,589,38,305.82,2.79,straight,straight,False,True
unassisted-1012,unassisted,15,589,38,297.25,0.7,straight,straight,False,True
unassisted-1012,unassisted,16,589,38,326.32,0.67,straight,straight,False,True
unassisted-1012,unassisted,17,589,38,302.24,0.26,straight,straight,False,True
unassisted-1012,unassisted,18,589,38,309.95,0.28,straight,straight,False,True
unassisted-1012,unassisted,19,589,38,299.97,0.44,straight,straight,False,False
unassisted-1012,unassisted,20,589,38,445.06,0.29,straight,straight,False,False
unassisted-1012,unassisted,21,589,38,328.09,0.77,straight,straight,False,False
unassisted-1012,unassisted,22,589,38,1163.74,0.45,left,left,False,True
unassisted-1012,unassisted,23,589,38,488.82,0.84,straight,straight,False,True
unassisted-1012,unassisted,24,589,38,340.89,0.23,straight,straight,False,True
unassisted-1012,unassisted,25,589,38,349.25,0.11,straight,straight,False,True
unassisted-1012,unassisted,26,589,38,324.73,0.1,straight,straight,False,False
unassisted-1012,unassisted,27,589,38,546.56,0.22,straight,straight,False,False
unassisted-1012,unassisted,28,590,38,391.73,0.17,straight,straight,False,False
unassisted-1012,unassisted,29,593,38,284.23,0.32,straight,straight,False,False
unassisted-1012,unassisted,30,594,38,412.32,0.33,straight,straight,False,False
verified-1012,verified,1,562,38,331.5,0.21,left,left,False,True
verified-1012,verified,2,562,38,367.77,0.2,left,left,False,True
verified-1012,verified,3,562,38,372.95,0.18,right,right,False,True
verified-1012,verified,4,562,38,380.15,0.08,straight,straight,False,True
verified-1012,verified,5,568,38,316.32,0.46,right,right,False,True
verified-1012,verified,6,568,38,297.98,0.6,straight,straight,False,True
verified-1012,verified,7,568,38,285.2,0.11,straight,straight,False,True
verified-1012,verified,8,568,38,334.33,0.33,right,right,False,True
verified-1012,verified,9,568,38,446.8,0.21,left,left,False,True
verified-1012,verified,10,574,38,312.18,0.21,left,left,False,True
verified-1012,verified,11,576,38,325.39,0.05,straight,straight,False,True
verified-1012,verified,12,574,38,323.03,0.1,straight,straight,False,True
verified-1012,verified,13,581,38,355.63,0.89,left,left,False,True
verified-1012,verified,14,580,38,370.77,0.31,straight,straight,False,True
verified-1012,verified,15,580,38,321.8,0.51,straight,straight,False,True
verified-1012,verified,16,580,38,322.85,0.15,straight,straight,False,True
verified-1012,verified,17,580,38,319.17,0.13,straight,straight,False,True
verified-1012,verified,18,580,38,317.15,0.11,straight,straight,False,True
verified-1012,verified,19,590,38,291.45,11.58,left,left,False,True
verified-1012,verified,20,590,38,337.14,6.01,left,left,False,True
verified-1012,verified,21,588,38,319.97,1.9,straight,straight,False,True
verified-1012,verified,22,588,38,433.7,2.5,straight,straight,False,True
verified-1012,verified,23,586,38,287.08,0.63,right,right,False,True
verified-1012,verified,24,586,38,282.45,0.74,left,left,False,True
verified-1012,verified,25,586,38,359.24,0.41,straight,straight,False,True
verified-1012,verified,26,586,38,454.56,0.16,right,right,False,True
verified-1012,verified,27,586,38,532.12,0.21,straight,straight,False,True
verified-1012,verified,28,586,38,421.41,0.06,straight,straight,False,True
verified-1012,verified,29,586,38,281.89,0.06,straight,straight,False,True
verified-1012,verified,30,592,38,379.94,0.52,left,left,False,True
verified-1012,verified,31,592,38,343.46,0.18,straight,straight,False,True
verified-1012,verified,32,592,38,472.92,0.16,straight,straight,False,True
verified-1012,verified,33,592,38,289.49,0.26,straight,straight,False,True
verified-1012,verified,34,602,38,346.83,40.82,left,left,False,True
verified-1012,verified,35,602,38,323.92,25.86,left,left,False,True
verified-1012,verified,36,602,38,477.81,22.27,straight,straight,False,True
verified-1012,verified,37,602,38,294.77,6.88,straight,straight,False,True
verified-1012,verified,38,602,38,305.9,4.21,right,right,False,True
verified-1012,verified,39,599,38,312.45,2.81,left,left,False,True
verified-1012,verified,40,599,38,467.17,2.1,straight,straight,False,True
verified-1012,verified,41,598,38,383.01,1.39,right,right,False,True
verified-1012,verified,42,598,38,394.18,0.6,left,left,False,True
verified-1012,verified,43,598,38,349.56,0.87,straight,straight,False,True
verified-1012,verified,44,598,38,435.56,0.2,right,right,False,True
verified-1012,verified,45,598,38,334.88,0.14,left,left,False,True
verified-1012,verified,46,598,38,412.26,0.14,right,right,False,True
verified-1012,verified,47,598,38,353.24,0.35,straight,straight,False,True
verified-1012,verified,48,607,38,407.13,3.02,right,right,False,True
verified-1012,verified,49,607,38,328.96,1.53,straight,straight,False,True
verified-1012,verified,50,605,38,439.03,0.77,right,right,False,True
verified-1012,verified,51,606,38,443.35,0.37,left,left,False,True
verified-1012,verified,52,605,38,339.04,0.49,right,right,False,True
verified-1012,verified,53,604,38,295.04,0.33,straight,straight,False,True
verified-1012,verified,54,604,38,454.84,0.17,straight,straight,False,True
verified-1012,verified,55,604,38,356.28,0.24,straight,straight,False,True
verified-1012,verified,56,604,38,380.72,0.19,straight,straight,False,True
verified-1012,verified,57,604,38,304.5,0.13,straight,straight,False,True
verified-1012,verified,58,604,38,821.11,0.07,straight,straight,False,True
verified-1002,verified,1,563,38,370.41,0.45,left,left,False,True
verified-1002,verified,2,563,38,325.86,0.41,straight,straight,False,True
verified-1002,verified,3,563,38,306.78,0.74,left,left,False,True
verified-1002,verified,4,563,38,327.72,0.3,straight,straight,False,True
verified-1002,verified,5,563,38,356.21,0.3,straight,straight,False,True
verified-1002,verified,6,564,38,319.4,0.11,straight,straight,False,True
verified-1002,verified,7,568,38,338.69,0.1,straight,straight,False,True
verified-1002,verified,8,576,38,569.76,0.32,right,right,False,True
verified-1002,verified,9,577,38,350.81,0.16,right,right,False,True
verified-1002,verified,10,575,38,366.71,0.43,left,left,False,True
verified-1002,verified,11,575,38,315.92,0.11,straight,straight,False,True
verified-1002,verified,12,575,38,274.04,0.1,right,right,False,True
verified-1002,verified,13,571,38,342.27,0.1,left,left,False,True
verified-1002,verified,14,582,38,329.49,5.27,right,right,False,True
verified-1002,verified,15,580,38,345.09,3.54,right,right,False,True
verified-1002,verified,16,579,38,358.63,2.91,left,left,False,True
verified-1002,verified,17,577,38,312.55,3.37,straight,straight,False,True
verified-1002,verified,18,575,38,386.22,0.9,right,right,False,True
verified-1002,verified,19,575,38,333.66,1.08,left,left,False,True
verified-1002,verified,20,574,38,309.29,0.36,straight,straight,False,True
verified-1002,verified,21,575,38,309.09,0.51,right,right,False,True
verified-1002,verified,22,574,38,515.26,0.32,straight,straight,False,True
verified-1002,verified,23,574,38,433.84,0.15,straight,straight,False,True
verified-1002,verified,24,574,38,433.32,0.12,straight,straight,False,True
verified-1002,verified,25,574,38,304.3,0.08,straight,straight,False,True
verified-1002,verified,26,574,38,323.97,0.06,straight,straight,False,True
verified-1002,verified,27,582,38,332.66,0.91,left,left,False,True
verified-1002,verified,28,582,38,308.4,0.78,left,left,False,True
verified-1002,verified,29,582,38,323.03,0.37,straight,straight,False,True
verified-1002,verified,30,580,38,464.02,0.58,straight,straight,False,True
verified-1002,verified,31,580,38,296.4,0.2,straight,straight,False,True
verified-1002,verified,32,580,38,324.96,0.15,straight,straight,False,True
verified-1002,verified,33,580,38,340.18,0.3,straight,straight,False,True
verified-1002,verified,34,580,38,321.39,0.17,straight,straight,False,True
verified-1002,verified,35,580,38,299.03,0.09,straight,straight,False,True
verified-1002,verified,36,590,38,394.47,0.74,right,right,False,True
verified-1002,verified,37,589,38,407.41,0.46,right,right,False,True
verified-1002,verified,38,589,38,407.45,0.39,straight,straight,False,True
verified-1002,verified,39,588,38,505.76,0.4,straight,straight,False,True
verified-1002,verified,40,586,38,338.35,0.31,straight,straight,False,True
verified-1002,verified,41,586,38,655.34,0.28,straight,straight,False,True
verified-1002,verified,42,586,38,329.21,0.16,straight,straight,False,True
verified-1002,verified,43,586,38,324.17,0.36,straight,straight,False,True
verified-1002,verified,44,586,38,356.46,0.13,straight,straight,False,True
verified-1002,verified,45,586,38,353.51,0.07,straight,straight,False,True
verified-1002,verified,46,594,38,407.26,0.69,right,right,False,True
verified-1002,verified,47,593,38,347.59,0.44,straight,straight,False,True
verified-1002,verified,48,593,38,352.26,0.24,right,right,False,True
verified-1002,verified,49,592,38,351.82,0.16,left,left,False,True
verified-1002,verified,50,592,38,338.48,0.08,straight,straight,False,True
verified-1002,verified,51,592,38,270.05,0.11,right,right,False,True
verified-1002,verified,52,602,38,343.84,63.9,left,left,False,True
verified-1002,verified,53,602,38,354.3,10.19,straight,straight,False,True
verified-1002,verified,54,602,38,353.11,3.08,right,right,False,True
verified-1002,verified,55,600,38,317.15,2.59,left,left,False,True
verified-1002,verified,56,601,38,328.96,1.44,straight,straight,False,True
verified-1002,verified,57,604,38,447.39,0.23,right,right,False,True
verified-1002,verified,58,604,38,319.92,0.61,left,left,False,True
verified-1002,verified,59,609,38,335.72,3.58,right,right,False,True
verified-1002,verified,60,609,38,275.65,0.16,straight,straight,False,True
verified-1002,verified,61,610,38,331.01,0.12,straight,straight,False,True
verified-1002,verified,62,611,38,365.31,17.81,straight,straight,False,True
verified-1002,verified,63,612,38,320.02,0.07,straight,straight,False,True
verified-1002,verified,64,621,38,326.16,190.28,right,right,False,True
verified-1002,verified,65,620,38,307.38,258.19,straight,straight,False,True
verified-1002,verified,66,617,38,317.05,172.89,right,right,False,True
verified-1002,verified,67,616,38,348.5,193.94,left,left,False,True
verified-1002,verified,68,614,38,290.34,84.13,straight,straight,False,True
verified-1002,verified,69,613,38,333.17,42.22,right,right,False,True
verified-1002,verified,70,612,38,499.98,24.56,left,left,False,True
verified-1002,verified,71,611,38,294.24,8.56,straight,straight,False,True
verified-1002,verified,72,608,38,320.21,2.53,right,right,False,True
verified-1002,verified,73,607,38,328.6,2.07,left,left,False,True
verified-1002,verified,74,605,38,320.95,0.7,straight,straight,False,True
verified-1002,verified,75,604,38,329.7,0.24,right,right,False,True
verified-1002,verified,76,604,38,363.55,1.88,left,left,False,True
verified-1002,verified,77,604,38,766.23,0.39,right,right,False,True
verified-1002,verified,78,604,38,305.68,0.14,straight,straight,False,True
verified-1002,verified,79,604,38,305.96,0.25,straight,straight,False,True
verified-1002,verified,80,604,38,330.08,0.08,straight,straight,False,True
unassisted-1016,unassisted,1,588,38,366.89,0.45,straight,straight,False,False
unassisted-1016,unassisted,2,588,38,302.92,0.82,straight,straight,False,False
unassisted-1016,unassisted,3,588,38,305.74,1.91,straight,straight,False,False
unassisted-1016,unassisted,4,588,38,306.79,1.46,straight,straight,False,False
unassisted-1016,unassisted,5,588,38,298.91,1.19,straight,straight,False,False
unassisted-1016,unassisted,6,588,38,301.52,2.97,right,right,False,True
unassisted-1016,unassisted,7,588,38,275.46,1.95,straight,straight,False,True
unassisted-1016,unassisted,8,588,38,336.71,1.13,straight,straight,False,True
unassisted-1016,unassisted,9,589,38,333.12,0.9,straight,straight,False,True
unassisted-1016,unassisted,10,592,38,387.8,0.18,straight,straight,False,True
unassisted-1016,unassisted,11,595,38,348.64,0.28,right,right,False,True
unassisted-1016,unassisted,12,596,38,320.77,0.19,straight,straight,False,True
unassisted-1016,unassisted,13,596,38,1015.31,0.17,straight,straight,False,True
unassisted-1016,unassisted,14,596,38,444.07,0.38,straight,straight,False,True
unassisted-1016,unassisted,15,596,38,303.12,0.11,straight,straight,False,True
unassisted-1016,unassisted,16,596,38,337.68,0.06,straight,straight,False,True
unassisted-1016,unassisted,17,601,38,326.87,0.11,right,right,False,True
unassisted-1016,unassisted,18,600,38,353.02,0.14,straight,straight,False,True
unassisted-1016,unassisted,19,597,38,271.69,0.16,straight,straight,False,True
unassisted-1016,unassisted,20,596,38,323.68,0.09,left,left,False,True
unassisted-1016,unassisted,21,595,38,364.91,0.16,right,right,False,True
unassisted-1016,unassisted,22,601,38,367.61,0.11,straight,straight,False,True
unassisted-1016,unassisted,23,600,38,290.1,0.08,straight,straight,False,True
unassisted-1016,unassisted,24,600,38,366.46,0.1,right,right,False,True
unassisted-1016,unassisted,25,606,38,354.01,0.56,straight,straight,False,True
unassisted-1016,unassisted,26,606,38,306.86,0.68,straight,straight,False,True
unassisted-1016,unassisted,27,606,38,454.03,0.24,straight,straight,False,True
unassisted-1016,unassisted,28,606,38,384.67,0.13,straight,straight,False,True
unassisted-1016,unassisted,29,606,38,314.16,0.13,straight,straight,False,False
unassisted-1016,unassisted,30,606,38,337.64,0.6,right,right,False,True
unassisted-1016,unassisted,31,606,38,348.19,0.11,straight,straight,False,True
unassisted-1016,unassisted,32,606,38,332.23,0.1,right,right,False,True
unassisted-1016,unassisted,33,612,38,369.01,0.18,right,right,False,True
unassisted-1016,unassisted,34,612,38,342.45,0.26,left,left,False,True
unassisted-1016,unassisted,35,612,38,338.93,0.47,straight,straight,False,False
unassisted-1016,unassisted,36,612,38,385.75,1.27,straight,straight,False,False
unassisted-1016,unassisted,37,612,38,307.48,1.5,straight,straight,False,False
unassisted-1016,unassisted,38,612,38,357.73,1.02,straight,straight,False,False
unassisted-1016,unassisted,39,612,38,408.85,1.03,right,right,False,True
unassisted-1016,unassisted,40,612,38,401.15,0.23,straight,straight,False,True
unassisted-1016,unassisted,41,612,38,361.97,0.75,straight,straight,False,False
unassisted-1016,unassisted,42,612,38,375.85,2.39,straight,straight,False,False
